px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
40,12,35,29,29,51,0,0,1,0,0,0,1,0,0,0,0,0
40,12,36,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
40,13,36,29,29,51,0,1,0,0,0,0,0,0,1,0,0,0
40,14,36,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
40,14,37,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
40,15,37,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
40,15,38,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
40,16,38,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
40,16,39,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
40,17,39,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
40,17,40,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
40,18,40,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
40,18,41,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
40,19,41,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
39,19,41,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
39,19,42,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
39,20,42,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
38,20,42,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
38,20,43,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
38,21,43,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
37,21,43,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
37,21,44,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
37,22,44,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
36,22,44,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
36,22,45,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
36,23,45,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
35,23,45,29,29,51,1,0,0,0,0,0,0,0,1,0,0,0
35,24,45,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
35,24,46,29,29,51,0,0,0,1,1,0,0,0,0,0,0,1
34,24,46,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
34,24,47,29,29,51,0,0,0,0,0,1,0,0,1,0,0,0
34,25,47,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
33,25,47,29,29,51,0,0,1,1,0,0,1,0,0,0,0,0
33,25,48,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
33,26,48,29,29,51,0,1,0,0,0,0,0,0,0,0,0,1
32,26,48,29,29,51,0,0,0,0,0,0,1,0,0,0,0,0
32,26,49,29,29,51,0,0,0,0,0,0,0,0,1,0,0,0
32,27,49,29,29,51,0,0,0,0,0,1,1,0,0,0,0,0
32,27,50,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
31,27,50,29,29,51,1,1,0,0,0,0,0,0,1,0,0,0
31,28,50,29,29,51,0,0,0,0,0,0,0,0,0,0,0,1
30,28,50,29,29,51,0,1,0,0,0,0,1,0,0,0,0,0
30,28,51,29,29,51,0,0,1,0,0,0,0,0,0,0,0,1
29,28,51,29,29,51,0,0,0,0,0,1,0,0,1,0,0,0
38,11,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
38,12,18,20,41,5,0,0,1,0,0,0,0,0,0,0,0,1
37,12,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,13,18,20,41,5,0,0,0,0,1,0,0,0,1,0,0,0
37,14,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,15,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,16,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,17,18,20,41,5,1,0,0,0,0,0,0,0,1,0,0,0
37,18,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,19,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,20,18,20,41,5,0,1,0,0,0,0,0,0,1,0,0,0
37,21,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,22,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,23,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,24,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
37,25,18,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
36,25,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
36,26,18,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
35,26,18,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
35,27,18,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
34,27,18,20,41,5,0,0,0,0,0,1,0,0,1,0,0,0
34,28,18,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
33,28,18,20,41,5,0,0,0,1,0,0,0,1,0,0,0,0
33,28,17,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
33,29,17,20,41,5,0,1,0,0,0,0,0,0,0,0,0,1
32,29,17,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
32,29,16,20,41,5,0,0,1,0,1,0,0,0,0,0,0,1
31,29,16,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
31,30,16,20,41,5,0,0,0,0,1,0,0,1,0,0,0,0
31,30,15,20,41,5,0,0,0,0,1,0,0,0,1,0,0,0
31,31,15,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
30,31,15,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
30,31,14,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
30,32,14,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
29,32,14,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
29,32,13,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
29,33,13,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
28,33,13,20,41,5,0,1,0,0,0,0,0,0,1,0,0,0
28,34,13,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
28,34,12,20,41,5,0,0,0,1,0,0,0,0,0,0,0,1
27,34,12,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
27,34,11,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
27,35,11,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
26,35,11,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
26,35,10,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
26,36,10,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
25,36,10,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
25,36,9,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
25,37,9,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
24,37,9,20,41,5,1,0,0,0,0,1,0,1,0,0,0,0
24,37,8,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
24,38,8,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
23,38,8,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
23,38,7,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
23,39,7,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
22,39,7,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
22,39,6,20,41,5,0,0,0,0,0,0,0,0,1,0,0,0
22,40,6,20,41,5,0,0,0,0,0,0,0,0,0,0,0,1
21,40,6,20,41,5,0,1,0,0,0,0,0,0,1,0,0,0
21,41,6,20,41,5,0,0,0,0,0,0,0,1,0,0,0,0
21,41,5,20,41,5,0,0,0,1,0,0,0,0,0,0,0,1
52,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
51,9,27,13,16,39,1,0,0,0,0,0,0,0,0,0,0,1
50,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
49,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
48,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
47,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
46,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
45,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
44,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
43,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
42,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
41,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
40,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
39,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
38,9,27,13,16,39,0,0,1,0,0,0,0,0,0,0,0,1
37,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
36,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
35,9,27,13,16,39,0,0,1,0,0,0,0,0,0,0,0,1
34,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
33,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
32,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
31,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
30,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
29,9,27,13,16,39,0,0,0,1,0,0,0,0,0,0,0,1
28,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
27,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
26,9,27,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
25,9,27,13,16,39,1,0,0,0,0,0,0,0,0,0,0,1
24,9,27,13,16,39,1,0,1,0,0,0,0,0,0,0,0,1
23,9,27,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
23,9,28,13,16,39,0,0,0,0,1,0,1,0,0,0,0,0
23,9,29,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
23,9,30,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
22,9,30,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
22,9,31,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
21,9,31,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
21,9,32,13,16,39,1,0,0,0,0,0,0,0,0,0,0,1
20,9,32,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
20,9,33,13,16,39,0,0,0,0,1,0,0,0,1,0,0,0
20,10,33,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
19,10,33,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
19,10,34,13,16,39,0,0,0,0,0,0,0,0,1,0,0,0
19,11,34,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
18,11,34,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
18,11,35,13,16,39,0,0,0,0,0,0,0,0,1,0,0,0
18,12,35,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
17,12,35,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
17,12,36,13,16,39,0,0,0,0,0,0,0,0,1,0,0,0
17,13,36,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
16,13,36,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
16,13,37,13,16,39,0,0,0,0,0,0,0,0,1,0,0,0
16,14,37,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
15,14,37,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
15,14,38,13,16,39,0,0,0,0,0,0,0,0,1,0,0,0
15,15,38,13,16,39,0,0,0,0,0,0,0,0,0,0,0,1
14,15,38,13,16,39,1,0,0,0,0,0,0,0,1,0,0,0
14,16,38,13,16,39,0,0,0,0,0,0,1,0,0,0,0,0
14,16,39,13,16,39,0,0,0,1,0,0,0,0,0,0,0,1
25,2,52,33,40,6,0,1,0,0,0,0,0,0,1,0,0,0
25,3,52,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,51,33,40,6,0,0,0,1,0,0,0,1,0,0,0,0
25,3,50,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,49,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,48,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,47,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,46,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,45,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,44,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,43,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,3,42,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,4,42,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,4,41,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,5,41,33,40,6,0,0,0,0,1,0,0,1,0,0,0,0
25,5,40,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,6,40,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,6,39,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,7,39,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,7,38,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,8,38,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,8,37,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,9,37,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,9,36,33,40,6,0,1,0,0,0,0,0,0,1,0,0,0
25,10,36,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,10,35,33,40,6,0,0,0,1,0,0,0,0,1,0,0,0
25,11,35,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,11,34,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,12,34,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,12,33,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,13,33,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,13,32,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,14,32,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,14,31,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,15,31,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,15,30,33,40,6,0,0,0,0,1,0,0,0,1,0,0,0
25,16,30,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,16,29,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,17,29,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,17,28,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,18,28,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,18,27,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,19,27,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,19,26,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,20,26,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,20,25,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,21,25,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,21,24,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,22,24,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,22,23,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,23,23,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,23,22,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,24,22,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,24,21,33,40,6,0,0,1,0,0,0,0,1,0,0,0,0
25,24,20,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,25,20,33,40,6,1,0,0,0,0,0,0,0,1,0,0,0
25,26,20,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,26,19,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,27,19,33,40,6,0,0,0,0,1,0,0,1,0,0,0,0
25,27,18,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,28,18,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,28,17,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,29,17,33,40,6,0,1,0,0,0,0,0,0,1,0,0,0
25,30,17,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,30,16,33,40,6,0,0,0,1,0,0,0,1,0,0,0,0
25,30,15,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,31,15,33,40,6,0,0,0,0,1,0,0,1,0,0,0,0
25,31,14,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,32,14,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
25,32,13,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
25,33,13,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
26,33,13,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
26,33,12,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
26,34,12,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
27,34,12,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
27,34,11,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
27,35,11,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
28,35,11,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
28,35,10,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
28,36,10,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
29,36,10,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
29,36,9,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
29,37,9,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
30,37,9,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
30,37,8,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
30,38,8,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
31,38,8,33,40,6,0,0,0,0,0,0,0,1,0,0,0,0
31,38,7,33,40,6,0,0,0,0,1,0,0,0,1,0,0,0
31,39,7,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
32,39,7,33,40,6,0,0,0,1,0,0,0,1,0,0,0,0
32,39,6,33,40,6,0,0,0,0,0,0,0,0,1,0,0,0
32,40,6,33,40,6,0,0,0,0,0,0,0,0,0,0,1,0
38,9,35,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
37,9,35,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
36,9,35,1,13,17,0,0,0,0,0,1,0,1,0,0,0,0
36,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
35,9,34,1,13,17,1,0,0,0,0,0,0,0,0,0,0,1
34,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
33,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
32,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
31,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
30,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
29,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
28,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
27,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
26,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
25,9,34,1,13,17,1,0,0,0,0,0,0,0,0,0,0,1
24,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
23,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
22,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
21,9,34,1,13,17,0,1,0,0,0,0,0,0,0,0,0,1
20,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
19,9,34,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
18,9,34,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
18,9,33,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
17,9,33,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
17,9,32,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
16,9,32,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
16,9,31,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
15,9,31,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
15,9,30,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
14,9,30,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
14,9,29,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
13,9,29,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
13,9,28,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
12,9,28,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
12,9,27,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
11,9,27,1,13,17,0,0,1,0,0,0,0,1,0,0,0,0
11,9,26,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
10,9,26,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
10,9,25,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
9,9,25,1,13,17,0,1,0,0,0,0,0,0,0,0,0,1
8,9,25,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
8,9,24,1,13,17,0,0,0,0,1,0,0,1,0,0,0,0
8,9,23,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
7,9,23,1,13,17,0,1,0,0,0,0,0,0,0,0,0,1
6,9,23,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
6,9,22,1,13,17,0,0,0,0,1,0,0,1,0,0,0,0
6,9,21,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
5,9,21,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
5,9,20,1,13,17,0,0,0,0,0,0,0,0,1,0,0,0
5,10,20,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
4,10,20,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
4,10,19,1,13,17,0,0,0,0,0,0,0,0,1,0,0,0
4,11,19,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
3,11,19,1,13,17,0,1,0,0,0,0,0,0,1,0,0,0
3,12,19,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
3,12,18,1,13,17,0,0,0,1,0,0,0,0,0,0,0,1
2,12,18,1,13,17,0,0,0,0,0,0,0,1,0,0,0,0
2,12,17,1,13,17,0,0,0,0,0,0,0,0,1,0,0,0
2,13,17,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1
16,34,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
16,33,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
16,32,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
16,31,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
16,30,27,31,2,22,0,0,0,1,0,0,0,0,0,0,1,0
17,30,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,29,27,31,2,22,1,0,0,0,0,1,0,0,0,1,0,0
17,28,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,27,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,26,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,25,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,24,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,23,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,22,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,21,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,20,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,19,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,18,27,31,2,22,0,1,0,0,0,0,0,0,0,1,0,0
17,17,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,16,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
17,15,27,31,2,22,0,1,0,0,0,0,0,0,0,0,1,0
18,15,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
18,14,27,31,2,22,0,1,0,0,0,0,0,0,0,0,1,0
19,14,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
19,13,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
20,13,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
20,12,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
21,12,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
21,11,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
22,11,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
22,10,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
23,10,27,31,2,22,0,0,0,0,1,0,0,0,0,1,0,0
23,9,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
24,9,27,31,2,22,1,0,1,0,0,0,0,0,0,1,0,0
24,8,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
25,8,27,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
25,7,27,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
26,7,27,31,2,22,0,0,0,0,0,0,0,1,0,0,0,0
26,7,26,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
26,6,26,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
27,6,26,31,2,22,0,0,0,0,0,0,0,1,0,0,0,0
27,6,25,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
27,5,25,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
28,5,25,31,2,22,0,0,0,0,0,0,0,1,0,0,0,0
28,5,24,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
28,4,24,31,2,22,0,0,0,0,0,1,0,0,0,0,1,0
29,4,24,31,2,22,0,0,0,0,0,0,0,1,0,0,0,0
29,4,23,31,2,22,0,0,0,0,1,0,0,0,0,1,0,0
29,3,23,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
30,3,23,31,2,22,0,0,1,0,0,0,0,1,0,0,0,0
30,3,22,31,2,22,0,0,0,0,0,0,0,0,0,1,0,0
30,2,22,31,2,22,0,0,0,0,0,0,0,0,0,0,1,0
24,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
23,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
22,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
21,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
20,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
19,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
18,33,39,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
17,33,39,7,29,29,0,0,0,0,0,0,0,1,0,0,0,0
17,33,38,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
16,33,38,7,29,29,0,0,0,0,0,0,0,1,0,0,0,0
16,33,37,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
15,33,37,7,29,29,0,0,0,0,0,0,0,1,0,0,0,0
15,33,36,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
14,33,36,7,29,29,0,0,0,1,0,0,0,1,0,0,0,0
14,33,35,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
13,33,35,7,29,29,0,0,0,0,0,0,0,1,0,0,0,0
13,33,34,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
12,33,34,7,29,29,0,0,0,0,0,0,0,1,0,0,0,0
12,33,33,7,29,29,0,0,0,0,0,0,0,0,0,0,0,1
11,33,33,7,29,29,0,0,0,0,0,0,0,1,0,0,0,0
