px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
4,18,20,4,43,2,0,0,0,0,0,0,0,0,0,1,0,0
7,32,17,46,26,23,0,0,0,0,0,0,0,0,0,0,0,1
35,43,1,12,15,14,0,0,0,0,0,0,0,0,1,0,0,0
49,38,28,21,6,34,0,0,0,0,0,0,0,0,1,0,0,0
50,37,50,4,12,41,0,0,0,0,0,0,0,0,0,0,1,0
0,20,45,17,38,9,0,0,0,0,0,0,1,0,0,0,0,0
14,19,12,33,11,12,0,0,0,0,0,0,0,0,0,0,0,1
10,4,43,7,43,6,0,0,0,0,0,0,0,0,0,1,0,0
45,40,29,47,24,34,0,0,0,0,0,0,0,0,1,0,0,0
27,21,1,27,23,33,0,0,0,0,0,0,0,1,0,0,0,0
3,21,17,5,48,41,0,0,0,0,0,0,0,0,0,1,0,0
16,16,22,42,3,30,0,0,0,0,0,0,0,0,0,0,0,1
6,14,17,49,26,15,0,0,0,0,0,0,0,0,0,0,0,1
30,18,31,17,45,21,0,0,0,0,0,0,0,0,0,1,0,0
10,46,35,36,43,42,0,0,0,0,0,0,0,0,0,0,0,1
33,22,20,33,25,37,0,0,0,0,0,0,0,1,0,0,0,0
14,7,48,6,16,6,0,0,0,0,0,0,1,0,0,0,0,0
50,27,41,7,5,47,0,0,0,0,0,0,0,0,0,0,1,0
30,42,3,30,37,14,0,0,0,0,0,0,0,1,0,0,0,0
27,19,20,45,47,20,0,0,0,0,0,0,0,0,0,1,0,0
17,39,27,40,50,17,0,0,0,0,0,0,0,0,0,0,0,1
23,43,31,15,17,45,0,0,0,0,0,0,0,0,1,0,0,0
4,34,2,44,10,47,0,0,0,0,0,0,0,1,0,0,0,0
42,28,1,24,20,18,0,0,0,0,0,0,0,0,0,0,1,0
6,39,18,43,32,44,0,0,0,0,0,0,0,0,0,0,0,1
22,25,15,33,22,32,0,0,0,0,0,0,0,1,0,0,0,0
3,46,50,8,29,50,0,0,0,0,0,0,0,0,1,0,0,0
22,2,10,41,26,42,0,0,0,0,0,0,0,1,0,0,0,0
5,13,27,44,39,32,0,0,0,0,0,0,0,0,0,0,0,1
34,22,16,12,7,41,0,0,0,0,0,0,0,1,0,0,0,0
11,9,23,41,28,25,0,0,0,0,0,0,0,0,0,0,0,1
11,37,39,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0
22,42,18,4,1,41,0,0,0,0,0,0,0,0,1,0,0,0
16,32,46,28,43,42,0,0,0,0,0,0,0,0,0,0,0,1
19,18,45,50,41,45,0,0,0,0,0,0,0,0,0,0,0,1
30,4,10,1,29,7,0,0,0,0,0,0,0,0,0,0,1,0
16,18,28,15,48,47,0,0,0,0,0,0,0,0,0,1,0,0
16,11,23,27,31,1,0,0,0,0,0,0,1,0,0,0,0,0
2,28,12,36,44,19,0,0,0,0,0,0,0,0,0,0,0,1
18,14,39,2,46,10,0,0,0,0,0,0,0,0,0,1,0,0
10,31,27,3,45,25,0,0,0,0,0,0,0,0,0,1,0,0
16,13,43,27,50,48,0,0,0,0,0,0,0,0,0,1,0,0
46,0,45,22,38,0,0,0,0,0,0,0,1,0,0,0,0,0
39,16,29,4,4,43,0,0,0,0,0,0,0,0,0,0,1,0
31,32,48,3,50,19,0,0,0,0,0,0,1,0,0,0,0,0
9,19,13,26,3,27,0,0,0,0,0,0,0,0,0,0,0,1
7,32,15,21,43,5,0,0,0,0,0,0,0,0,0,0,0,1
16,45,10,6,42,5,0,0,0,0,0,0,0,0,0,0,1,0
22,47,21,33,14,45,0,0,0,0,0,0,0,0,1,0,0,0
29,4,28,44,3,34,0,0,0,0,0,0,0,0,0,0,0,1
4,6,19,24,16,39,0,0,0,0,0,0,0,1,0,0,0,0
50,16,10,32,31,12,0,0,0,0,0,0,0,0,0,0,1,0
12,2,17,11,41,39,0,0,0,0,0,0,0,0,0,1,0,0
30,49,16,19,46,44,0,0,0,0,0,0,0,1,0,0,0,0
1,1,32,19,47,29,0,0,0,0,0,0,0,0,0,1,0,0
27,42,17,41,0,16,0,0,0,0,0,0,0,0,1,0,0,0
19,49,38,15,41,21,0,0,0,0,0,0,1,0,0,0,0,0
32,31,5,41,50,1,0,0,0,0,0,0,0,0,0,1,0,0
46,9,13,32,35,48,0,0,0,0,0,0,0,1,0,0,0,0
49,10,27,45,30,5,0,0,0,0,0,0,1,0,0,0,0,0
24,41,45,3,43,32,0,0,0,0,0,0,0,0,0,0,1,0
36,28,33,26,46,23,0,0,0,0,0,0,0,0,0,1,0,0
32,4,38,16,45,36,0,0,0,0,0,0,0,0,0,1,0,0
27,37,6,18,30,8,0,0,0,0,0,0,0,0,0,0,1,0
19,29,41,32,15,33,0,0,0,0,0,0,0,0,1,0,0,0
45,37,24,45,30,42,0,0,0,0,0,0,0,1,0,0,0,0
46,30,7,32,14,49,0,0,0,0,0,0,0,1,0,0,0,0
6,30,18,10,19,16,0,0,0,0,0,0,0,0,1,0,0,0
29,26,47,38,25,12,0,0,0,0,0,0,1,0,0,0,0,0
41,29,27,6,23,43,0,0,0,0,0,0,0,0,0,0,1,0
22,37,8,33,40,50,0,0,0,0,0,0,0,1,0,0,0,0
4,36,22,22,33,16,0,0,0,0,0,0,0,0,0,0,0,1
28,47,31,29,32,50,0,0,0,0,0,0,0,1,0,0,0,0
5,46,10,7,46,14,0,0,0,0,0,0,0,1,0,0,0,0
25,46,43,33,4,30,0,0,0,0,0,0,0,0,1,0,0,0
4,41,10,2,42,47,0,0,0,0,0,0,0,1,0,0,0,0
22,45,12,31,27,27,0,0,0,0,0,0,0,0,1,0,0,0
12,48,43,42,39,33,0,0,0,0,0,0,0,0,0,0,0,1
26,8,15,44,39,28,0,0,0,0,0,0,0,0,0,1,0,0
46,49,15,2,36,32,0,0,0,0,0,0,0,0,0,0,1,0
17,39,40,37,17,34,0,0,0,0,0,0,0,0,1,0,0,0
10,45,27,33,2,50,0,0,0,0,0,0,0,0,1,0,0,0
48,26,4,4,28,15,0,0,0,0,0,0,0,0,0,0,1,0
17,42,16,28,39,9,0,0,0,0,0,0,0,0,0,0,0,1
2,43,30,33,31,7,0,0,0,0,0,0,0,0,0,0,0,1
23,10,21,13,18,22,0,0,0,0,0,0,0,0,0,0,1,0
49,23,23,20,44,4,0,0,0,0,0,0,0,0,0,0,1,0
24,40,11,36,10,9,0,0,0,0,0,0,0,0,1,0,0,0
2,12,31,17,22,14,0,0,0,0,0,0,1,0,0,0,0,0
7,12,22,26,36,26,0,0,0,0,0,0,0,0,0,1,0,0
29,26,37,49,4,33,0,0,0,0,0,0,0,0,1,0,0,0
48,2,50,6,21,4,0,0,0,0,0,0,1,0,0,0,0,0
27,40,11,37,31,26,0,0,0,0,0,0,0,1,0,0,0,0
14,3,12,22,37,17,0,0,0,0,0,0,0,0,0,1,0,0
46,47,17,31,49,7,0,0,0,0,0,0,0,0,0,0,1,0
38,5,24,2,23,38,0,0,0,0,0,0,0,0,0,0,1,0
21,21,32,39,26,40,0,0,0,0,0,0,0,0,0,0,0,1
13,44,31,44,18,13,0,0,0,0,0,0,0,0,0,0,0,1
49,32,33,28,27,21,0,0,0,0,0,0,0,0,0,0,1,0
43,37,45,1,23,31,0,0,0,0,0,0,0,0,0,0,1,0
1,35,27,40,48,26,0,0,0,0,0,0,0,0,0,0,0,1
4,7,2,16,44,9,0,0,0,0,0,0,0,0,0,1,0,0
34,33,1,9,23,19,0,0,0,0,0,0,0,0,0,0,1,0
6,23,30,20,48,50,0,0,0,0,0,0,0,0,0,1,0,0
5,6,6,39,19,0,0,0,0,0,0,0,0,0,0,0,0,1
32,33,3,30,31,23,0,0,0,0,0,0,0,1,0,0,0,0
3,38,22,19,5,21,0,0,0,0,0,0,0,0,1,0,0,0
24,42,29,12,18,33,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,43,44,40,0,0,0,0,0,0,0,0,0,1,0,0
32,23,15,14,46,43,0,0,0,0,0,0,0,1,0,0,0,0
27,22,31,42,18,27,0,0,0,0,0,0,0,0,0,0,0,1
9,35,46,32,34,37,0,0,0,0,0,0,0,0,0,0,0,1
39,1,8,39,50,27,0,0,0,0,0,0,0,0,0,1,0,0
34,16,12,27,27,50,0,0,0,0,0,0,0,1,0,0,0,0
46,14,21,39,5,34,0,0,0,0,0,0,0,1,0,0,0,0
28,26,3,12,48,5,0,0,0,0,0,0,0,0,0,1,0,0
0,44,0,22,10,9,0,0,0,0,0,0,0,0,1,0,0,0
16,29,31,29,37,48,0,0,0,0,0,0,0,1,0,0,0,0
16,17,22,23,25,23,0,0,0,0,0,0,0,0,0,1,0,0
0,33,5,2,16,39,0,0,0,0,0,0,0,1,0,0,0,0
28,8,35,41,1,7,0,0,0,0,0,0,1,0,0,0,0,0
3,42,42,26,49,41,0,0,0,0,0,0,0,0,0,0,0,1
13,37,14,46,33,20,0,0,0,0,0,0,0,0,0,0,0,1
50,32,41,46,49,32,0,0,0,0,0,0,0,0,0,1,0,0
8,50,17,17,44,7,0,0,0,0,0,0,1,0,0,0,0,0
31,12,19,12,9,23,0,0,0,0,0,0,0,0,0,0,1,0
45,4,42,18,38,3,0,0,0,0,0,0,1,0,0,0,0,0
16,3,39,0,19,17,0,0,0,0,0,0,1,0,0,0,0,0
9,6,17,9,28,1,0,0,0,0,0,0,0,0,0,1,0,0
35,44,42,50,50,1,0,0,0,0,0,0,1,0,0,0,0,0
12,36,35,11,24,30,0,0,0,0,0,0,0,0,1,0,0,0
29,40,27,5,48,21,0,0,0,0,0,0,0,0,0,0,1,0
28,11,31,32,3,32,0,0,0,0,0,0,0,0,1,0,0,0
22,30,11,2,17,44,0,0,0,0,0,0,0,1,0,0,0,0
12,27,50,8,32,28,0,0,0,0,0,0,1,0,0,0,0,0
0,12,27,36,9,31,0,0,0,0,0,0,0,0,0,0,0,1
16,47,31,37,9,42,0,0,0,0,0,0,0,0,1,0,0,0
22,27,16,36,34,44,0,0,0,0,0,0,0,1,0,0,0,0
43,1,49,14,27,47,0,0,0,0,0,0,0,0,0,0,1,0
20,47,37,50,42,5,0,0,0,0,0,0,1,0,0,0,0,0
39,33,5,11,44,21,0,0,0,0,0,0,0,0,0,0,1,0
43,42,37,24,29,5,0,0,0,0,0,0,1,0,0,0,0,0
48,27,11,2,16,16,0,0,0,0,0,0,0,0,0,0,1,0
15,20,14,13,7,20,0,0,0,0,0,0,0,0,1,0,0,0
34,47,16,41,33,36,0,0,0,0,0,0,0,1,0,0,0,0
31,17,22,20,3,12,0,0,0,0,0,0,0,0,1,0,0,0
1,18,9,27,33,49,0,0,0,0,0,0,0,1,0,0,0,0
8,10,47,23,28,14,0,0,0,0,0,0,1,0,0,0,0,0
38,3,0,0,44,21,0,0,0,0,0,0,0,0,0,1,0,0
35,44,17,3,22,42,0,0,0,0,0,0,0,0,0,0,1,0
34,19,1,2,38,0,0,0,0,0,0,0,0,0,0,0,1,0
22,43,1,6,29,43,0,0,0,0,0,0,0,1,0,0,0,0
9,33,44,27,19,48,0,0,0,0,0,0,0,0,0,0,0,1
26,36,24,26,40,6,0,0,0,0,0,0,1,0,0,0,0,0
9,19,26,16,23,47,0,0,0,0,0,0,0,1,0,0,0,0
46,22,25,48,40,5,0,0,0,0,0,0,1,0,0,0,0,0
11,15,3,16,21,10,0,0,0,0,0,0,0,1,0,0,0,0
12,32,30,7,10,46,0,0,0,0,0,0,0,0,1,0,0,0
7,19,32,42,15,16,0,0,0,0,0,0,0,0,0,0,0,1
7,30,2,42,50,40,0,0,0,0,0,0,0,1,0,0,0,0
6,9,14,38,7,5,0,0,0,0,0,0,0,0,0,0,0,1
11,48,6,49,5,10,0,0,0,0,0,0,0,0,1,0,0,0
1,10,12,42,31,29,0,0,0,0,0,0,0,0,0,0,0,1
16,2,27,35,24,35,0,0,0,0,0,0,0,0,0,1,0,0
37,45,26,42,18,30,0,0,0,0,0,0,0,0,1,0,0,0
42,20,15,8,35,47,0,0,0,0,0,0,0,0,0,0,1,0
37,44,43,41,17,39,0,0,0,0,0,0,0,0,1,0,0,0
35,16,18,36,5,18,0,0,0,0,0,0,0,0,1,0,0,0
27,3,34,38,16,14,0,0,0,0,0,0,1,0,0,0,0,0
10,47,34,30,36,40,0,0,0,0,0,0,0,0,0,0,0,1
3,35,45,31,48,42,0,0,0,0,0,0,0,0,0,0,0,1
28,24,27,15,19,1,0,0,0,0,0,0,1,0,0,0,0,0
34,12,47,21,40,3,0,0,0,0,0,0,1,0,0,0,0,0
13,49,37,34,44,31,0,0,0,0,0,0,0,0,0,0,0,1
49,37,20,18,18,4,0,0,0,0,0,0,0,0,0,0,1,0
42,6,29,40,47,24,0,0,0,0,0,0,0,0,0,1,0,0
8,36,49,30,5,26,0,0,0,0,0,0,0,0,1,0,0,0
49,23,41,5,9,39,0,0,0,0,0,0,0,0,0,0,1,0
6,38,15,2,32,30,0,0,0,0,0,0,0,1,0,0,0,0
29,6,25,39,9,11,0,0,0,0,0,0,1,0,0,0,0,0
23,36,19,2,2,14,0,0,0,0,0,0,0,0,1,0,0,0
1,34,15,11,22,16,0,0,0,0,0,0,0,0,1,0,0,0
29,9,41,32,35,33,0,0,0,0,0,0,0,0,0,1,0,0
42,44,17,12,21,29,0,0,0,0,0,0,0,0,0,0,1,0
23,11,48,27,15,40,0,0,0,0,0,0,1,0,0,0,0,0
33,5,24,20,11,29,0,0,0,0,0,0,0,0,0,0,1,0
38,7,14,19,35,30,0,0,0,0,0,0,0,0,0,1,0,0
13,2,10,9,25,3,0,0,0,0,0,0,0,0,0,1,0,0
45,15,36,20,27,22,0,0,0,0,0,0,0,0,0,0,1,0
19,18,49,31,8,22,0,0,0,0,0,0,1,0,0,0,0,0
7,2,32,26,11,42,0,0,0,0,0,0,0,0,0,0,0,1
14,24,25,40,2,7,0,0,0,0,0,0,0,0,0,0,0,1
23,31,47,22,28,34,0,0,0,0,0,0,1,0,0,0,0,0
50,34,42,9,49,23,0,0,0,0,0,0,0,0,0,0,1,0
8,33,42,8,35,22,0,0,0,0,0,0,1,0,0,0,0,0
38,49,49,7,13,22,0,0,0,0,0,0,0,0,1,0,0,0
23,7,9,8,40,32,0,0,0,0,0,0,0,0,0,1,0,0
40,3,47,8,48,5,0,0,0,0,0,0,0,0,0,1,0,0
0,18,49,26,36,40,0,0,0,0,0,0,0,0,0,0,0,1
17,8,36,7,49,11,0,0,0,0,0,0,0,0,0,1,0,0
43,47,38,26,13,0,0,0,0,0,0,0,1,0,0,0,0,0
45,39,14,7,30,31,0,0,0,0,0,0,0,0,0,0,1,0
21,9,13,36,29,16,0,0,0,0,0,0,0,0,0,1,0,0
41,21,0,34,50,0,0,0,0,0,0,0,0,0,0,1,0,0
31,32,22,22,18,37,0,0,0,0,0,0,0,1,0,0,0,0
34,37,31,18,19,20,0,0,0,0,0,0,0,0,1,0,0,0
9,49,10,44,49,43,0,0,0,0,0,0,0,0,0,0,0,1
39,48,36,11,50,2,0,0,0,0,0,0,1,0,0,0,0,0
22,14,50,23,9,50,0,0,0,0,0,0,0,0,1,0,0,0
46,37,22,35,3,6,0,0,0,0,0,0,0,0,1,0,0,0
35,30,44,39,2,29,0,0,0,0,0,0,0,0,1,0,0,0
28,38,38,15,32,14,0,0,0,0,0,0,1,0,0,0,0,0
44,39,21,13,18,1,0,0,0,0,0,0,0,0,0,0,1,0
41,11,18,46,6,41,0,0,0,0,0,0,0,1,0,0,0,0
12,35,44,0,14,44,0,0,0,0,0,0,0,0,1,0,0,0
7,48,26,6,49,43,0,0,0,0,0,0,0,1,0,0,0,0
24,7,27,19,35,46,0,0,0,0,0,0,0,0,0,1,0,0
21,46,24,14,27,13,0,0,0,0,0,0,0,0,1,0,0,0
30,23,27,6,10,33,0,0,0,0,0,0,0,0,0,0,1,0
23,12,9,41,22,19,0,0,0,0,0,0,0,0,0,0,0,1
34,37,5,38,9,40,0,0,0,0,0,0,0,1,0,0,0,0
4,33,33,10,23,4,0,0,0,0,0,0,1,0,0,0,0,0
39,7,2,19,36,44,0,0,0,0,0,0,0,1,0,0,0,0
15,46,2,46,10,24,0,0,0,0,0,0,0,0,1,0,0,0
44,18,18,50,8,22,0,0,0,0,0,0,0,0,1,0,0,0
25,16,8,50,18,45,0,0,0,0,0,0,0,1,0,0,0,0
0,31,27,44,33,8,0,0,0,0,0,0,0,0,0,0,0,1
22,38,8,31,18,32,0,0,0,0,0,0,0,1,0,0,0,0
38,50,16,5,8,27,0,0,0,0,0,0,0,0,1,0,0,0
25,48,29,27,32,26,0,0,0,0,0,0,0,0,1,0,0,0
25,47,33,30,32,28,0,0,0,0,0,0,0,0,1,0,0,0
30,0,34,28,9,28,0,0,0,0,0,0,0,0,0,1,0,0
9,6,4,18,22,2,0,0,0,0,0,0,0,0,0,1,0,0
43,25,7,18,24,14,0,0,0,0,0,0,0,0,0,0,1,0
36,28,8,22,6,0,0,0,0,0,0,0,0,0,1,0,0,0
12,44,45,31,39,32,0,0,0,0,0,0,0,0,0,0,0,1
14,16,9,42,19,39,0,0,0,0,0,0,0,1,0,0,0,0
36,11,41,31,47,33,0,0,0,0,0,0,0,0,0,1,0,0
45,6,37,17,17,9,0,0,0,0,0,0,1,0,0,0,0,0
7,2,13,25,21,8,0,0,0,0,0,0,0,0,0,1,0,0
45,32,23,35,39,12,0,0,0,0,0,0,1,0,0,0,0,0
16,18,35,17,2,35,0,0,0,0,0,0,0,0,1,0,0,0
7,5,28,9,35,13,0,0,0,0,0,0,0,0,0,1,0,0
1,40,6,18,8,17,0,0,0,0,0,0,0,0,1,0,0,0
29,43,50,46,25,42,0,0,0,0,0,0,0,0,1,0,0,0
36,29,8,13,7,13,0,0,0,0,0,0,0,0,0,0,1,0
10,20,33,45,40,35,0,0,0,0,0,0,0,0,0,0,0,1
47,27,44,38,11,6,0,0,0,0,0,0,1,0,0,0,0,0
40,45,49,23,5,4,0,0,0,0,0,0,1,0,0,0,0,0
31,3,45,20,44,17,0,0,0,0,0,0,0,0,0,1,0,0
2,12,15,28,9,0,0,0,0,0,0,0,0,0,0,0,0,1
15,34,47,16,43,3,0,0,0,0,0,0,1,0,0,0,0,0
20,41,30,49,23,16,0,0,0,0,0,0,0,0,0,0,0,1
35,26,3,48,22,29,0,0,0,0,0,0,0,1,0,0,0,0
16,18,11,36,6,35,0,0,0,0,0,0,0,1,0,0,0,0
47,43,48,26,38,15,0,0,0,0,0,0,1,0,0,0,0,0
18,9,13,41,8,46,0,0,0,0,0,0,0,1,0,0,0,0
32,18,32,5,39,39,0,0,0,0,0,0,0,0,0,0,1,0
3,28,50,8,0,30,0,0,0,0,0,0,0,0,1,0,0,0
0,14,46,35,37,43,0,0,0,0,0,0,0,0,0,0,0,1
18,35,28,43,39,6,0,0,0,0,0,0,0,0,0,0,0,1
0,8,30,22,35,22,0,0,0,0,0,0,0,0,0,1,0,0
45,35,40,37,12,3,0,0,0,0,0,0,1,0,0,0,0,0
16,36,32,11,46,50,0,0,0,0,0,0,0,1,0,0,0,0
8,3,10,30,8,24,0,0,0,0,0,0,0,0,0,0,0,1
22,42,42,23,21,2,0,0,0,0,0,0,1,0,0,0,0,0
10,16,10,8,11,4,0,0,0,0,0,0,1,0,0,0,0,0
15,33,48,21,47,26,0,0,0,0,0,0,1,0,0,0,0,0
7,1,45,32,38,32,0,0,0,0,0,0,0,0,0,1,0,0
50,9,43,1,10,29,0,0,0,0,0,0,0,0,0,0,1,0
15,42,30,7,36,6,0,0,0,0,0,0,1,0,0,0,0,0
40,6,39,22,16,50,0,0,0,0,0,0,0,0,0,0,1,0
26,25,17,19,10,15,0,0,0,0,0,0,0,0,1,0,0,0
17,47,31,17,31,19,0,0,0,0,0,0,0,0,1,0,0,0
25,5,24,9,4,46,0,0,0,0,0,0,0,1,0,0,0,0
10,5,28,39,48,2,0,0,0,0,0,0,0,0,0,1,0,0
35,21,37,13,8,23,0,0,0,0,0,0,0,0,0,0,1,0
39,46,44,2,4,46,0,0,0,0,0,0,0,0,1,0,0,0
43,20,1,28,13,25,0,0,0,0,0,0,0,1,0,0,0,0
49,39,9,35,47,10,0,0,0,0,0,0,0,0,0,0,1,0
41,45,37,14,50,5,0,0,0,0,0,0,1,0,0,0,0,0
7,9,13,27,33,34,0,0,0,0,0,0,0,0,0,1,0,0
21,46,25,30,15,14,0,0,0,0,0,0,0,0,1,0,0,0
12,38,36,25,19,0,0,0,0,0,0,0,1,0,0,0,0,0
22,2,2,29,31,13,0,0,0,0,0,0,0,0,0,1,0,0
3,32,42,37,7,5,0,0,0,0,0,0,1,0,0,0,0,0
11,44,20,28,1,6,0,0,0,0,0,0,0,0,1,0,0,0
14,19,18,28,34,26,0,0,0,0,0,0,0,0,0,1,0,0
35,32,14,2,22,36,0,0,0,0,0,0,0,0,0,0,1,0
32,30,3,37,47,41,0,0,0,0,0,0,0,1,0,0,0,0
0,29,9,39,20,10,0,0,0,0,0,0,0,0,0,0,0,1
1,24,21,4,15,39,0,0,0,0,0,0,0,1,0,0,0,0
9,6,40,2,40,26,0,0,0,0,0,0,0,0,0,1,0,0
12,37,38,3,1,16,0,0,0,0,0,0,0,0,1,0,0,0
48,19,13,14,9,41,0,0,0,0,0,0,0,0,0,0,1,0
12,35,8,5,13,38,0,0,0,0,0,0,0,1,0,0,0,0
3,4,16,35,46,11,0,0,0,0,0,0,0,0,0,1,0,0
27,17,1,14,23,8,0,0,0,0,0,0,0,0,0,0,1,0
15,16,45,46,21,11,0,0,0,0,0,0,1,0,0,0,0,0
22,48,2,7,32,34,0,0,0,0,0,0,0,1,0,0,0,0
48,37,35,17,28,34,0,0,0,0,0,0,0,0,0,0,1,0
28,19,8,30,11,34,0,0,0,0,0,0,0,1,0,0,0,0
8,9,0,22,43,45,0,0,0,0,0,0,0,1,0,0,0,0
37,11,8,0,42,2,0,0,0,0,0,0,0,0,0,0,1,0
40,39,26,42,0,14,0,0,0,0,0,0,0,0,1,0,0,0
26,34,15,23,31,0,0,0,0,0,0,0,1,0,0,0,0,0
31,20,20,2,45,9,0,0,0,0,0,0,0,0,0,0,1,0
33,23,32,7,1,44,0,0,0,0,0,0,0,0,0,0,1,0
26,16,33,1,14,8,0,0,0,0,0,0,1,0,0,0,0,0
24,43,41,34,13,5,0,0,0,0,0,0,1,0,0,0,0,0
39,18,25,36,12,49,0,0,0,0,0,0,0,1,0,0,0,0
18,16,7,42,31,12,0,0,0,0,0,0,0,0,0,0,0,1
48,48,11,28,45,25,0,0,0,0,0,0,0,0,0,0,1,0
37,1,22,13,19,47,0,0,0,0,0,0,0,1,0,0,0,0
33,28,29,50,8,3,0,0,0,0,0,0,1,0,0,0,0,0
49,24,44,36,28,8,0,0,0,0,0,0,1,0,0,0,0,0
0,0,24,47,28,29,0,0,0,0,0,0,0,0,0,0,0,1
34,46,28,35,0,3,0,0,0,0,0,0,0,0,1,0,0,0
50,25,28,23,19,25,0,0,0,0,0,0,0,0,0,0,1,0
2,7,28,33,50,28,0,0,0,0,0,0,0,0,0,1,0,0
29,28,5,10,8,36,0,0,0,0,0,0,0,1,0,0,0,0
36,15,13,43,34,8,0,0,0,0,0,0,0,0,0,1,0,0
1,10,22,5,33,11,0,0,0,0,0,0,0,0,0,1,0,0
7,18,42,22,21,37,0,0,0,0,0,0,0,0,0,0,0,1
32,35,8,8,11,50,0,0,0,0,0,0,0,1,0,0,0,0
27,33,47,8,40,39,0,0,0,0,0,0,0,0,0,0,1,0
12,26,32,22,50,20,0,0,0,0,0,0,0,0,0,1,0,0
43,1,43,5,38,31,0,0,0,0,0,0,0,0,0,0,1,0
29,42,33,27,43,14,0,0,0,0,0,0,1,0,0,0,0,0
41,25,16,6,49,48,0,0,0,0,0,0,0,0,0,0,1,0
7,23,13,49,28,44,0,0,0,0,0,0,0,0,0,0,0,1
19,1,9,30,15,8,0,0,0,0,0,0,0,0,0,1,0,0
14,9,30,29,25,16,0,0,0,0,0,0,0,0,0,1,0,0
8,34,19,29,22,24,0,0,0,0,0,0,0,0,0,0,0,1
42,48,27,22,19,48,0,0,0,0,0,0,0,0,1,0,0,0
21,29,20,5,44,9,0,0,0,0,0,0,0,0,0,0,1,0
16,41,35,19,35,30,0,0,0,0,0,0,0,0,1,0,0,0
11,2,47,15,1,5,0,0,0,0,0,0,1,0,0,0,0,0
38,16,34,46,13,22,0,0,0,0,0,0,1,0,0,0,0,0
15,8,11,34,49,42,0,0,0,0,0,0,0,0,0,1,0,0
38,47,39,0,36,36,0,0,0,0,0,0,0,0,0,0,1,0
2,28,49,22,48,13,0,0,0,0,0,0,1,0,0,0,0,0
26,26,42,32,42,16,0,0,0,0,0,0,1,0,0,0,0,0
18,28,30,19,29,6,0,0,0,0,0,0,1,0,0,0,0,0
33,46,39,14,8,1,0,0,0,0,0,0,1,0,0,0,0,0
11,31,49,11,11,28,0,0,0,0,0,0,1,0,0,0,0,0
39,32,14,26,4,15,0,0,0,0,0,0,0,0,1,0,0,0
10,29,11,18,46,13,0,0,0,0,0,0,0,0,0,1,0,0
15,37,8,50,48,17,0,0,0,0,0,0,0,0,0,0,0,1
30,18,46,23,48,27,0,0,0,0,0,0,0,0,0,1,0,0
43,8,30,21,48,45,0,0,0,0,0,0,0,0,0,1,0,0
28,14,1,1,17,12,0,0,0,0,0,0,0,0,0,0,1,0
12,19,41,8,25,5,0,0,0,0,0,0,1,0,0,0,0,0
29,36,25,34,29,26,0,0,0,0,0,0,0,0,1,0,0,0
35,40,20,3,4,23,0,0,0,0,0,0,0,0,1,0,0,0
19,16,9,40,8,14,0,0,0,0,0,0,0,0,0,0,0,1
7,20,25,20,26,42,0,0,0,0,0,0,0,1,0,0,0,0
11,43,10,8,2,15,0,0,0,0,0,0,0,0,1,0,0,0
43,28,28,35,30,49,0,0,0,0,0,0,0,1,0,0,0,0
33,21,26,19,14,29,0,0,0,0,0,0,0,0,0,0,1,0
19,22,20,29,31,38,0,0,0,0,0,0,0,1,0,0,0,0
10,13,40,39,13,4,0,0,0,0,0,0,1,0,0,0,0,0
15,13,14,10,35,31,0,0,0,0,0,0,0,0,0,1,0,0
18,3,16,38,35,47,0,0,0,0,0,0,0,0,0,1,0,0
34,33,6,38,48,38,0,0,0,0,0,0,0,1,0,0,0,0
40,30,17,41,25,31,0,0,0,0,0,0,0,1,0,0,0,0
50,48,37,12,38,15,0,0,0,0,0,0,0,0,0,0,1,0
36,5,44,17,11,11,0,0,0,0,0,0,1,0,0,0,0,0
25,23,30,11,2,19,0,0,0,0,0,0,0,0,1,0,0,0
4,46,38,19,50,39,0,0,0,0,0,0,0,0,0,0,0,1
11,25,48,24,48,32,0,0,0,0,0,0,0,0,0,1,0,0
1,46,36,31,4,6,0,0,0,0,0,0,0,0,1,0,0,0
20,7,7,14,25,30,0,0,0,0,0,0,0,1,0,0,0,0
40,13,3,42,4,17,0,0,0,0,0,0,0,1,0,0,0,0
20,21,23,11,1,6,0,0,0,0,0,0,0,0,1,0,0,0
14,8,8,30,9,17,0,0,0,0,0,0,0,0,0,0,0,1
18,14,5,21,41,46,0,0,0,0,0,0,0,1,0,0,0,0
16,35,42,39,7,6,0,0,0,0,0,0,1,0,0,0,0,0
29,32,16,26,10,42,0,0,0,0,0,0,0,1,0,0,0,0
23,11,23,34,42,45,0,0,0,0,0,0,0,0,0,1,0,0
16,41,47,13,26,20,0,0,0,0,0,0,1,0,0,0,0,0
24,9,36,36,32,2,0,0,0,0,0,0,1,0,0,0,0,0
16,43,11,35,5,4,0,0,0,0,0,0,0,0,1,0,0,0
16,28,49,41,42,23,0,0,0,0,0,0,1,0,0,0,0,0
38,9,45,11,42,33,0,0,0,0,0,0,0,0,0,1,0,0
12,25,16,15,33,20,0,0,0,0,0,0,0,0,0,1,0,0
