px,py,pz,alvox,alvoy,alvoz,choque0_x,choque0_y,choque0_z,choque1_x,choque1_y,choque1_z,choque2_x,choque2_y,choque2_z,choque3_x,choque3_y,choque3_z,choque4_x,choque4_y,choque4_z,choque5_x,choque5_y,choque5_z,acao0,acao1,acao2,acao3,acao4,acao5
41,11,15,31,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,22,30,9,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,6,42,37,37,37,0,0,0,0,0,0,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,18,14,30,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,23,29,1,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,28,20,25,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,40,37,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,3,42,8,31,20,41,3,43,0,0,0,0,0,0,0,0,0,0,0,0,42,3,42,0,0,0,0,0,1
25,24,18,37,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,2,23,1,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,36,49,26,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,36,25,22,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,9,12,25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,22,18,4,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,4,7,11,20,19,0,0,0,0,0,0,43,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,12,26,16,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14,11,49,46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29,13,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,49,5,14,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,8,12,12,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,29,29,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,17,39,8,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,45,9,17,32,9,0,0,0,25,45,8,0,0,0,0,0,0,25,44,9,0,0,0,0,0,0,1,0,0
15,37,13,43,47,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,13,0,0,0,0,1,0
20,42,31,33,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,31,0,1,0,0,0,0
26,25,0,10,10,29,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,1,0,0,0,0,0
6,9,22,21,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,37,48,9,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,5,30,32,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,12,46,42,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,43,1,22,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,13,5,27,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,17,46,20,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,15,42,31,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,16,8,20,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,14,45,3,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,32,24,48,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,24,9,42,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,30,29,24,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,34,48,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,40,34,7,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42,13,45,23,39,0,0,0,0,0,0,0,0,0,1,41,13,0,0,0,0,0,0,0,0,0,0,1,0
33,32,33,25,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,48,15,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,31,22,3,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,44,25,43,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,27,48,2,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,19,24,28,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,20,48,24,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,20,29,49,44,18,0,0,0,0,0,0,25,21,29,0,0,0,25,19,29,0,0,0,0,0,1,0,0,0
9,26,8,28,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,30,45,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,8,5,41,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,13,27,30,5,32,15,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,3,34,28,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,38,20,1,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,37,49,26,38,32,0,0,0,0,0,0,0,0,0,0,0,0,49,37,49,0,0,0,0,0,0,0,0,1
0,35,42,11,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,3,38,13,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,15,31,27,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,45,44,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,17,33,36,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,47,20,38,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,24,43,27,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,45,24,18,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,24,1,0,0,0,0,0
28,38,22,2,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,25,36,9,12,34,34,26,0,0,0,0,0,0,0,0,0,0,0,0,35,34,25,0,0,0,1,0,0
15,26,8,24,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,49,8,29,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,45,43,43,21,41,0,0,0,0,0,0,0,0,0,0,0,0,8,45,43,0,0,0,0,0,0,0,1,0
0,28,26,40,0,9,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,40,46,39,39,37,0,0,0,0,0,0,0,0,0,0,0,0,19,40,46,19,40,46,0,0,0,0,1,0
42,0,1,41,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,11,45,42,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,39,31,31,15,30,0,0,0,5,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,20,46,23,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,6,27,43,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26,30,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,26,8,34,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,2,34,32,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,31,43,3,49,3,0,0,0,38,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,35,42,26,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,30,28,12,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,37,31,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,47,18,41,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,40,46,9,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,12,49,43,22,11,0,0,0,0,0,0,0,0,0,0,0,0,45,12,49,0,0,0,0,1,0,0,0,0
12,31,26,45,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31,16,25,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,8,8,0,43,32,0,0,0,31,8,7,0,0,0,0,0,0,0,0,0,32,8,8,0,0,1,0,0,0
25,29,4,36,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,15,38,11,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,35,11,2,15,26,0,0,0,0,0,0,48,36,11,0,0,0,48,34,11,0,0,0,0,0,0,0,0,1
36,31,21,4,49,15,0,0,0,36,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,19,26,17,43,45,0,0,0,0,0,0,0,0,0,30,18,26,0,0,0,0,0,0,0,0,1,0,0,0
16,0,27,47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,14,8,11,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,19,14,10,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,31,17,24,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,23,3,24,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,19,7,14,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,27,18,41,44,35,0,0,0,37,27,17,0,0,0,0,0,0,0,0,0,38,27,18,1,0,0,0,0,0
31,34,17,1,48,21,0,0,0,31,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,2,10,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,35,17,46,9,39,0,0,0,0,0,0,0,0,0,0,0,0,49,35,17,0,0,0,0,0,0,1,0,0
35,37,36,35,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,32,2,20,45,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,26,8,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,44,3,41,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,38,3,9,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,3,0,0,0,0,0,1
27,26,31,34,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,33,43,11,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,43,20,10,36,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,8,2,7,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,21,23,24,0,3,0,0,0,0,0,0,0,0,0,46,20,23,0,0,0,0,0,0,0,0,0,0,0,1
4,24,20,8,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,33,23,43,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,27,14,15,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,33,2,25,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,3,42,1,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,49,4,49,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,9,48,46,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,29,41,16,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,3,9,48,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,14,31,30,40,13,0,0,0,46,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,21,39,34,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,47,27,22,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,36,3,34,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,20,29,22,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,49,7,46,37,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,32,46,43,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,33,27,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,37,15,25,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,44,30,26,41,21,0,0,0,0,0,0,0,0,0,7,43,30,0,0,0,0,0,0,0,0,0,0,1,0
16,3,20,37,7,11,0,0,0,16,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,41,5,15,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,47,18,4,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,34,3,36,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,18,47,29,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,32,21,31,34,11,0,0,0,0,0,0,0,0,0,49,31,21,0,0,0,0,0,0,0,0,0,0,0,1
9,18,37,11,46,8,0,0,0,9,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,44,15,47,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,45,9,21,47,40,0,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,0,0,1,0,0,0,0,0
0,38,6,36,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,45,6,2,37,34,0,0,0,0,0,0,31,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,22,14,36,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,14,43,33,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,5,40,35,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,47,19,17,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12,5,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,30,23,4,14,32,0,0,0,0,0,0,0,0,0,43,29,23,0,0,0,0,0,0,0,0,0,0,0,1
30,26,4,26,23,2,0,0,0,30,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,18,43,11,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,36,28,45,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,12,32,44,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,48,6,36,25,47,0,0,0,38,48,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,21,47,36,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,12,9,43,48,42,0,0,0,0,0,0,0,0,0,44,11,9,0,0,0,0,0,0,0,0,1,0,0,0
14,42,34,32,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,27,43,46,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,36,13,40,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,7,48,25,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,39,19,3,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,12,14,3,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,48,33,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,30,48,33,0,0,0,0,0,0,1,0,0
39,16,2,49,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,37,27,34,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,9,18,7,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,16,15,33,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,42,39,34,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,18,21,39,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,41,32,3,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,27,32,31,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,31,4,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,31,38,10,32,44,0,0,0,0,0,0,0,0,0,27,30,38,0,0,0,0,0,0,0,0,0,0,0,1
10,9,27,49,9,47,0,0,0,10,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,36,6,45,2,23,0,0,0,34,36,5,0,0,0,0,0,0,34,35,6,0,0,0,0,0,0,1,0,0
22,12,21,27,9,33,0,0,0,22,12,20,22,12,20,0,0,0,0,0,0,22,11,21,1,0,0,0,0,0
39,45,26,42,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,26,0,0,0,1,0,0
39,23,4,47,43,22,0,0,0,39,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,49,45,21,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,32,6,45,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,30,25,8,33,31,0,0,0,0,0,0,0,0,0,20,29,25,0,0,0,0,0,0,0,0,0,0,0,1
36,40,33,5,3,7,36,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,29,0,43,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,38,34,11,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,5,17,24,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,25,15,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,24,21,21,43,0,49,24,22,0,0,0,49,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,13,41,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,47,32,48,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,27,17,49,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,12,30,48,27,9,0,0,0,0,0,0,0,0,0,34,11,30,0,0,0,0,0,0,0,1,0,0,0,0
45,35,20,43,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,40,23,9,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,49,18,45,18,27,11,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,44,34,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,8,0,13,29,26,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,1,0,0,0,0,0
19,15,23,4,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,33,18,12,46,14,0,0,0,0,0,0,0,0,0,8,32,18,0,0,0,0,0,0,0,0,1,0,0,0
39,47,29,34,49,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,28,17,22,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,24,3,3,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,31,35,11,11,0,0,0,1,21,30,0,0,0,1,22,31,0,0,0,0,0,0,0,0,0,0,1,0
19,20,45,36,10,28,0,0,0,19,20,44,0,0,0,0,0,0,19,19,45,0,0,0,0,1,0,0,0,0
23,19,8,7,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,43,33,33,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,30,25,33,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,15,35,3,39,42,16,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,42,2,10,3,11,0,0,0,0,0,0,17,43,2,0,0,0,17,41,2,0,0,0,0,0,0,1,0,0
41,2,3,35,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,3,1,0,0,0,0,0
14,18,43,18,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,37,23,35,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,21,26,8,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,43,24,29,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,31,26,4,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,47,40,46,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,17,49,13,25,8,0,0,0,0,0,0,34,18,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,33,8,47,23,39,0,0,0,31,33,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,14,48,16,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,37,46,48,28,9,0,0,0,0,0,0,0,0,0,10,36,46,10,36,46,0,0,0,0,0,0,0,1,0
7,6,30,33,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,29,32,30,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,32,0,0,1,0,0,0
40,12,3,30,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,48,20,36,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,36,8,33,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,10,10,2,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,10,0,0,0,0,0,1
44,40,3,31,31,34,0,0,0,0,0,0,0,0,0,0,0,0,45,40,3,0,0,0,1,0,0,0,0,0
17,16,32,23,48,19,0,0,0,0,0,0,17,17,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,14,20,23,32,32,22,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
